"x" "y" "resampled_loss"
"52" 37.4253111263699 13.2660673180165 9
"53" 37.4005611422456 13.2600672616916 9
"54" 37.406561138397 13.2548172124073 9
"55" 37.4073111379159 13.253317198326 9
"56" 37.4080611374348 13.253317198326 9
"57" 37.4073111379159 13.2518171842448 9
"58" 37.3900611489808 13.249567163123 9
"59" 37.4028111408024 13.2450671208793 9
"60" 37.4890610854779 13.2420670927168 9
"61" 37.8198108733203 13.2383170575137 9
"62" 37.4748110946184 13.2353170293512 9
"63" 37.4755610941373 13.2353170293512 9
"64" 37.4748110946184 13.2345670223106 9
"65" 37.4770610931752 13.23381701527 9
"66" 37.0938113390086 13.0388151847097 9
"67" 39.3250599077867 12.9900647270696 9
"68" 37.045061370279 12.9660645017698 9
"69" 39.5560597596132 12.8588134949616 9
"70" 39.5568097591321 12.858063487921 9
"71" 39.557559758651 12.858063487921 9
"72" 39.5245597798187 12.8565634738398 9
"73" 39.5230597807808 12.8558134667992 9
"74" 36.9955614020305 12.8430633471087 9
"75" 37.0435613712411 12.8415633330275 9
"76" 36.0708119952058 12.2483077638997 9
"77" 36.1383119519083 12.1155565177105 9
"78" 36.1615619369947 11.9040545322566 9
"79" 35.9133120962332 11.8635541520633 9
"80" 35.914812095271 11.8628041450227 9
"81" 35.914812095271 11.8605541239008 9
"82" 35.914812095271 11.8598041168602 9
"83" 35.9140620957521 11.8590541098196 9
"84" 35.914812095271 11.8590541098196 9
"85" 36.2155619023567 11.8200537437075 9
"86" 39.4270598423594 11.7818033846361 9
"87" 39.4278098418784 11.7810533775955 9
"88" 39.439809834181 11.7675532508644 9
"89" 38.337310541373 11.7443030326052 9
"90" 36.1203119634543 11.6588022299749 9
"91" 36.1195619639354 11.6460521102844 9
"92" 38.2210606159409 11.6265519272284 9
"93" 36.1263119596056 11.6198018638629 9
"94" 36.0753119923193 11.6183018497816 9
"95" 36.0753119923193 11.617551842741 9
"96" 36.0753119923193 11.6168018357004 9
"97" 36.0858119855841 11.6168018357004 9
"98" 36.086561985103 11.6168018357004 9
"99" 36.0895619831787 11.6168018357004 9
"100" 36.0858119855841 11.6160518286598 9
"101" 36.086561985103 11.6160518286598 9
"102" 36.1128119682651 11.6160518286598 9
"103" 36.0858119855841 11.6153018216192 9
"104" 36.086561985103 11.6153018216192 9
"105" 36.0888119836598 11.6153018216192 9
"106" 36.122561962011 11.6145518145785 9
"107" 36.086561985103 11.6130518004973 9
"108" 36.0730619937625 11.6123017934567 9
"109" 36.0858119855841 11.6123017934567 9
"110" 36.086561985103 11.6123017934567 9
"111" 36.086561985103 11.6115517864161 9
"112" 36.0873119846219 11.6115517864161 9
"113" 36.0835619870274 11.6108017793755 9
"114" 36.0858119855841 11.6108017793755 9
"115" 36.0835619870274 11.6100517723348 9
"116" 36.0978119778868 11.6100517723348 9
"117" 36.0993119769246 11.6100517723348 9
"118" 36.1000619764435 11.6100517723348 9
"119" 36.1210619629732 11.6100517723348 9
"120" 36.1218119624921 11.6100517723348 9
"121" 36.0993119769246 11.6093017652942 9
"122" 36.1000619764435 11.6093017652942 9
"123" 36.0993119769246 11.6085517582536 9
"124" 36.0835619870274 11.6070517441724 9
"125" 36.0948119798111 11.5958016385631 9
"126" 36.1038119740381 11.5950516315225 9
"127" 36.0985619774057 11.5943016244819 9
"128" 36.104561973557 11.5943016244819 9
"129" 36.0963119788489 11.5935516174413 9
"130" 36.0970619783679 11.5935516174413 9
"131" 36.0978119778868 11.5935516174413 9
"132" 36.0985619774057 11.5935516174413 9
"133" 36.1143119673029 11.5935516174413 9
"134" 36.0303120211842 11.5913015963194 9
"135" 36.0745619928003 11.5913015963194 9
"136" 36.0925619812544 11.5898015822382 9
"137" 35.9995620409086 11.5890515751976 9
"138" 36.1000619764435 11.588301568157 9
"139" 36.0700619956868 11.5868015540757 9
"140" 36.0910619822165 11.5808014977508 9
"141" 36.0910619822165 11.5800514907102 9
"142" 36.0925619812544 11.5800514907102 9
"143" 36.0948119798111 11.5793014836696 9
"144" 36.1098119701894 11.5793014836696 9
"145" 36.1000619764435 11.5770514625477 9
"146" 36.0355620178167 11.5748014414259 9
"147" 36.0970619783679 11.5748014414259 9
"148" 36.1638119355515 11.572551420304 9
"149" 36.1638119355515 11.5718014132634 9
"150" 36.2718118662755 11.5673013710197 9
"151" 36.104561973557 11.5665513639791 9
"152" 36.1038119740381 11.5643013428572 9
"153" 36.0483120096382 11.5635513358166 9
"154" 36.0498120086761 11.562801328776 9
"155" 36.0498120086761 11.5620513217354 9
"156" 36.1248119605678 11.5538012442886 9
"157" 36.1293119576813 11.5508012161261 9
"158" 36.1383119519083 11.5500512090855 9
"159" 36.1548119413245 11.5500512090855 9
"160" 36.1345619543137 11.5463011738824 9
"161" 36.0423120134869 11.5448011598012 9
"162" 36.0978119778868 11.5448011598012 9
"163" 36.1383119519083 11.5448011598012 9
"164" 36.1390619514272 11.5448011598012 9
"165" 36.1293119576813 11.5440511527606 9
"166" 36.1398119509461 11.5440511527606 9
"167" 36.1293119576813 11.54330114572 9
"168" 36.1293119576813 11.5425511386793 9
"169" 36.132311955757 11.5425511386793 9
"170" 36.1338119547948 11.5425511386793 9
"171" 36.1098119701894 11.5410511245981 9
"172" 36.1255619600867 11.5410511245981 9
"173" 36.132311955757 11.5403011175575 9
"174" 36.1150619668219 11.5395511105169 9
"175" 36.1248119605678 11.5395511105169 9
"176" 36.1308119567191 11.5388011034763 9
"177" 36.1330619552759 11.5388011034763 9
"178" 36.1248119605678 11.5380510964356 9
"179" 36.1293119576813 11.5380510964356 9
"180" 36.1263119596056 11.537301089395 9
"181" 36.1248119605678 11.5365510823544 9
"182" 36.1255619600867 11.5365510823544 9
"183" 36.1263119596056 11.5365510823544 9
"184" 36.1083119711516 11.5358010753138 9
"185" 36.1203119634543 11.5350510682732 9
"186" 36.1218119624921 11.5350510682732 9
"187" 36.1075619716327 11.5343010612326 9
"188" 36.131561956238 11.5343010612326 9
"189" 36.1623119365136 11.5335510541919 9
"190" 36.1638119355515 11.5335510541919 9
"191" 36.1248119605678 11.5328010471513 9
"192" 36.131561956238 11.5328010471513 9
"193" 36.132311955757 11.5320510401107 9
"194" 36.1630619360326 11.5320510401107 9
"195" 36.1180619648975 11.5313010330701 9
"196" 36.1645619350704 11.5305510260295 9
"197" 36.1098119701894 11.5283010049076 9
"198" 36.1105619697084 11.5283010049076 9
"199" 36.1113119692273 11.527550997867 9
"200" 36.1203119634543 11.527550997867 9
"201" 36.1218119624921 11.527550997867 9
"202" 36.1278119586435 11.527550997867 9
"203" 36.1150619668219 11.5260509837858 9
"204" 36.1608119374758 11.5253009767452 9
"205" 36.1173119653786 11.5245509697045 9
"206" 36.1278119586435 11.5245509697045 9
"207" 36.1608119374758 11.5245509697045 9
"208" 36.1173119653786 11.5238009626639 9
"209" 36.1278119586435 11.5238009626639 9
"210" 36.1600619379569 11.5238009626639 9
"211" 36.0625620004977 11.5223009485827 9
"212" 36.0633120000166 11.5223009485827 9
"213" 36.122561962011 11.5223009485827 9
"214" 36.1248119605678 11.5223009485827 9
"215" 36.1038119740381 11.5200509274608 9
"216" 36.1173119653786 11.5200509274608 9
"217" 36.1218119624921 11.5200509274608 9
"218" 36.122561962011 11.5200509274608 9
"219" 35.4948123646775 11.517800906339 9
"220" 36.0625620004977 11.517800906339 9
"221" 36.0633120000166 11.517800906339 9
"222" 36.0640619995355 11.517800906339 9
"223" 36.1195619639354 11.517800906339 9
"224" 36.12331196153 11.517800906339 9
"225" 36.0588120029031 11.5170508992984 9
"226" 36.0625620004977 11.5170508992984 9
"227" 36.0633120000166 11.5170508992984 9
"228" 36.0640619995355 11.5170508992984 9
"229" 36.1023119750003 11.5170508992984 9
"230" 36.1030619745192 11.5170508992984 9
"231" 36.1210619629732 11.5170508992984 9
"232" 36.0625620004977 11.5163008922578 9
"233" 36.0633120000166 11.5163008922578 9
"234" 36.0640619995355 11.5163008922578 9
"235" 36.12331196153 11.5163008922578 9
"236" 36.1210619629732 11.5155508852171 9
"237" 36.0618120009788 11.5148008781765 9
"238" 36.0625620004977 11.5148008781765 9
"239" 36.0633120000166 11.5148008781765 9
"240" 36.0640619995355 11.5148008781765 9
"241" 36.0648119990544 11.5148008781765 9
"242" 36.1165619658597 11.5148008781765 9
"243" 36.1270619591245 11.5148008781765 9
"244" 36.1278119586435 11.5148008781765 9
"245" 36.0625620004977 11.5140508711359 9
"246" 36.1150619668219 11.5140508711359 9
"247" 36.1203119634543 11.5133008640953 9
"248" 36.1098119701894 11.5125508570547 9
"249" 36.113561967784 11.5125508570547 9
"250" 36.1143119673029 11.5125508570547 9
"251" 36.1218119624921 11.5125508570547 9
"252" 36.1278119586435 11.5125508570547 9
"253" 36.1285619581624 11.5125508570547 9
"254" 36.1675619331461 11.5125508570547 9
"255" 36.1098119701894 11.5118008500141 9
"256" 36.1278119586435 11.5118008500141 9
"257" 36.1300619572002 11.5110508429734 9
"258" 36.1083119711516 11.5103008359328 9
"259" 36.122561962011 11.5103008359328 9
"260" 36.1263119596056 11.5103008359328 9
"261" 36.1083119711516 11.5095508288922 9
"262" 36.1188119644165 11.5095508288922 9
"263" 36.1263119596056 11.5095508288922 9
"264" 36.1218119624921 11.5088008218516 9
"265" 36.122561962011 11.5088008218516 9
"266" 36.1270619591245 11.5088008218516 9
"267" 36.104561973557 11.508050814811 9
"268" 36.1150619668219 11.508050814811 9
"269" 36.1098119701894 11.5073008077704 9
"270" 36.1195619639354 11.5073008077704 9
"271" 36.1338119547948 11.5073008077704 9
"272" 36.1360619533515 11.5073008077704 9
"273" 36.09556197933 11.5065508007297 9
"274" 36.0963119788489 11.5065508007297 9
"275" 36.1105619697084 11.5065508007297 9
"276" 36.0948119798111 11.5058007936891 9
"277" 36.0940619802922 11.5050507866485 9
"278" 36.0948119798111 11.5050507866485 9
"279" 36.1105619697084 11.5050507866485 9
"280" 36.131561956238 11.5050507866485 9
"281" 36.1330619552759 11.5050507866485 9
"282" 36.1338119547948 11.5050507866485 9
"283" 36.1563119403623 11.5050507866485 9
"284" 36.1098119701894 11.5043007796079 9
"285" 36.132311955757 11.5043007796079 9
"286" 36.1368119528705 11.5043007796079 9
"287" 36.0963119788489 11.5035507725673 9
"288" 36.0970619783679 11.5035507725673 9
"289" 36.1090619706705 11.5035507725673 9
"290" 36.1098119701894 11.5035507725673 9
"291" 36.122561962011 11.5035507725673 9
"292" 36.0910619822165 11.5028007655267 9
"293" 36.1000619764435 11.5028007655267 9
"294" 36.086561985103 11.5013007514454 9
"295" 36.0903119826976 11.5013007514454 9
"296" 36.0910619822165 11.5013007514454 9
"297" 36.0918119817354 11.5013007514454 9
"298" 36.0925619812544 11.5013007514454 9
"299" 36.0843119865463 11.5005507444048 9
"300" 36.0895619831787 11.5005507444048 9
"301" 36.0903119826976 11.5005507444048 9
"302" 36.0910619822165 11.5005507444048 9
"303" 36.0918119817354 11.5005507444048 9
"304" 36.0925619812544 11.5005507444048 9
"305" 36.1023119750003 11.5005507444048 9
"306" 36.1293119576813 11.5005507444048 9
"307" 36.0895619831787 11.4998007373642 9
"308" 36.0903119826976 11.4998007373642 9
"309" 36.0925619812544 11.4998007373642 9
"310" 36.1008119759624 11.4998007373642 9
"311" 36.0858119855841 11.4990507303236 9
"312" 36.0925619812544 11.4990507303236 9
"313" 36.0933119807733 11.4990507303236 9
"314" 36.0858119855841 11.498300723283 9
"315" 36.0888119836598 11.498300723283 9
"316" 36.0918119817354 11.498300723283 9
"317" 36.0925619812544 11.498300723283 9
"318" 36.0933119807733 11.498300723283 9
"319" 36.0940619802922 11.498300723283 9
"320" 36.0850619860652 11.4975507162423 9
"321" 36.0858119855841 11.4975507162423 9
"322" 36.0888119836598 11.4975507162423 9
"323" 36.1248119605678 11.4975507162423 9
"324" 36.1285619581624 11.4975507162423 9
"325" 36.0858119855841 11.4968007092017 9
"326" 36.0888119836598 11.4968007092017 9
"327" 36.09556197933 11.4968007092017 9
"328" 36.1023119750003 11.4968007092017 9
"329" 36.0888119836598 11.4960507021611 9
"330" 36.0970619783679 11.4960507021611 9
"331" 36.1023119750003 11.4960507021611 9
"332" 36.1030619745192 11.4960507021611 9
"333" 36.1038119740381 11.4960507021611 9
"334" 36.0888119836598 11.4953006951205 9
"335" 36.0933119807733 11.4953006951205 9
"336" 36.0940619802922 11.4953006951205 9
"337" 36.0970619783679 11.4953006951205 9
"338" 36.0970619783679 11.4945506880799 9
"339" 36.0978119778868 11.4945506880799 9
"340" 36.0895619831787 11.4938006810393 9
"341" 36.0895619831787 11.4930506739986 9
"342" 36.1000619764435 11.492300666958 9
"343" 36.086561985103 11.4915506599174 9
"344" 36.0843119865463 11.4908006528768 9
"345" 36.0858119855841 11.4908006528768 9
"346" 36.104561973557 11.4900506458362 9
"347" 36.1075619716327 11.4900506458362 9
"348" 36.0873119846219 11.4893006387956 9
"349" 36.1053119730759 11.4893006387956 9
"350" 36.1068119721138 11.4893006387956 9
"351" 36.1173119653786 11.4893006387956 9
"352" 36.1000619764435 11.4870506176737 9
"353" 36.1015619754814 11.4870506176737 9
"354" 36.1023119750003 11.4863006106331 9
"355" 36.104561973557 11.4848005965519 9
"356" 36.1210619629732 11.4848005965519 9
"357" 36.3025618465511 11.4848005965519 9
"358" 36.1195619639354 11.48255057543 9
"359" 36.1203119634543 11.48255057543 9
"360" 36.1128119682651 11.4818005683894 9
"361" 36.09556197933 11.4795505472675 9
"362" 36.0873119846219 11.4788005402269 9
"363" 36.0693119961679 11.4780505331863 9
"364" 36.0970619783679 11.4780505331863 9
"365" 36.0708119952058 11.4765505191051 9
"366" 36.0715619947247 11.4758005120645 9
"367" 36.1143119673029 11.4750505050238 9
"368" 36.077561990876 11.4743004979832 9
"369" 36.0880619841409 11.4743004979832 9
"370" 36.0745619928003 11.472800483902 9
"371" 36.0648119990544 11.4720504768614 9
"372" 36.0655619985733 11.4720504768614 9
"373" 36.0738119932814 11.4720504768614 9
"374" 36.0880619841409 11.4720504768614 9
"375" 36.0888119836598 11.4720504768614 9
"376" 36.1023119750003 11.4720504768614 9
"377" 36.0655619985733 11.4713004698208 9
"378" 36.0738119932814 11.4713004698208 9
"379" 36.077561990876 11.4713004698208 9
"380" 36.0663119980923 11.4705504627801 9
"381" 36.0730619937625 11.4705504627801 9
"382" 36.0753119923193 11.4705504627801 9
"383" 36.0768119913571 11.4705504627801 9
"384" 36.077561990876 11.4705504627801 9
"385" 36.0925619812544 11.4705504627801 9
"386" 36.0940619802922 11.4705504627801 9
"387" 36.3078118431835 11.4705504627801 9
"388" 36.0663119980923 11.4698004557395 9
"389" 36.0670619976112 11.4698004557395 9
"390" 36.0663119980923 11.4690504486989 9
"391" 36.0693119961679 11.4690504486989 9
"392" 36.0700619956868 11.4690504486989 9
"393" 36.0663119980923 11.4683004416583 9
"394" 36.0693119961679 11.4683004416583 9
"395" 36.0700619956868 11.4683004416583 9
"396" 36.0730619937625 11.4683004416583 9
"397" 36.0655619985733 11.4675504346177 9
"398" 36.0663119980923 11.4675504346177 9
"399" 36.0708119952058 11.4675504346177 9
"400" 36.0715619947247 11.4675504346177 9
"401" 36.0723119942436 11.4675504346177 9
"402" 36.0730619937625 11.4675504346177 9
"403" 36.0663119980923 11.4668004275771 9
"404" 36.068561996649 11.4660504205364 9
"405" 36.0753119923193 11.4660504205364 9
"406" 36.0760619918382 11.4660504205364 9
"407" 36.0783119903949 11.4653004134958 9
"408" 36.0678119971301 11.4645504064552 9
"409" 36.0760619918382 11.4645504064552 9
"410" 36.0760619918382 11.463050392374 9
"411" 36.0715619947247 11.4623003853334 9
"412" 36.0745619928003 11.4600503642115 9
"413" 36.0760619918382 11.4600503642115 9
"414" 36.0355620178167 11.4548003149272 9
"415" 36.1173119653786 11.4548003149272 9
"416" 36.2905618542484 11.4548003149272 9
"417" 36.0355620178167 11.4540503078866 9
"418" 36.0363120173356 11.453300300846 9
"419" 36.0370620168545 11.453300300846 9
"420" 36.0355620178167 11.4525502938053 9
"421" 36.0625620004977 11.4518002867647 9
"422" 36.3025618465511 11.4518002867647 9
"423" 36.2275618946594 11.4413001881961 9
"424" 36.2260618956216 11.4405501811555 9
"425" 36.0168120298437 11.4315500966681 9
"426" 35.2435625258403 11.4308000896275 9
"427" 35.9883120481249 11.4293000755462 9
"428" 35.8180621573307 11.427800061465 9
"429" 35.2998124897591 11.4248000333025 9
"430" 35.8233121539631 11.4240500262619 9
"431" 35.8263121520388 11.4240500262619 9
"432" 35.8270621515577 11.4240500262619 9
"433" 35.8233121539631 11.4233000192213 9
"434" 35.8240621534821 11.4233000192213 9
"435" 35.8263121520388 11.4233000192213 9
"436" 35.8270621515577 11.4233000192213 9
"437" 35.8233121539631 11.4225500121807 9
"438" 35.8240621534821 11.4225500121807 9
"439" 35.1483125869378 11.4218000051401 9
"440" 35.8240621534821 11.4218000051401 9
"441" 35.155812582127 11.4210499980994 9
"442" 35.155812582127 11.4187999769776 9
"443" 35.1550625826081 11.418049969937 9
"444" 35.1498125859757 11.4172999628964 9
"445" 35.1550625826081 11.4172999628964 9
"446" 35.155812582127 11.4172999628964 9
"447" 36.2800618609836 11.4172999628964 9
"448" 35.1535625835702 11.412049913612 9
"449" 36.2178119009135 11.412049913612 9
"450" 36.2215618985081 11.4112999065714 9
"451" 35.1520625845324 11.4075498713683 9
"452" 36.2050619090919 11.4075498713683 9
"453" 36.2058119086108 11.4067998643277 9
"454" 36.2200618994702 11.4037998361653 9
"455" 35.9568120683304 11.3970497727997 9
"456" 35.9568120683304 11.3962997657591 9
"457" 35.9568120683304 11.3947997516779 9
"458" 37.0533113649871 11.3805496179061 9
"459" 35.083062628792 11.3745495615812 9
"460" 35.119812605219 11.3707995263781 9
"461" 35.9170620938278 11.3677994982156 9
"462" 35.9545620697736 11.367049491175 9
"463" 35.9538120702547 11.3662994841344 9
"464" 35.9830620514925 11.3662994841344 9
"465" 36.2448118835945 11.3662994841344 9
"466" 35.1565625816459 11.3647994700532 9
"467" 35.9523120712169 11.3610494348501 9
"468" 35.9515620716979 11.3602994278095 9
"469" 36.2065619081297 11.3602994278095 9
"470" 36.2065619081297 11.3595494207689 9
"471" 35.6125622891475 11.357299399647 9
"472" 35.6125622891475 11.3565493926064 9
"473" 35.9838120510114 11.3527993574033 9
"474" 35.0958126206136 11.3430492658753 9
"475" 35.9133120962332 11.3385492236316 9
"476" 35.9133120962332 11.337799216591 9
"477" 35.9140620957521 11.337799216591 9
"478" 35.914812095271 11.337799216591 9
"479" 35.7198122203526 11.3310491532254 9
"480" 35.0778126321596 11.3272991180223 9
"481" 35.6395622718285 11.3265491109817 9
"482" 35.0800626307164 11.3250490969005 9
"483" 35.0575626451489 11.322049068738 9
"484" 35.68006224585 11.3145489983319 9
"485" 35.1475625874189 11.3137989912912 9
"486" 35.1468125879 11.3115489701694 9
"487" 35.6275622795258 11.3047989068038 9
"488" 35.2900624960131 11.302548885682 9
"489" 35.490312367564 11.302548885682 9
"490" 35.4625623853641 11.3002988645601 9
"491" 35.4655623834397 11.2980488434383 9
"492" 36.4450617551454 11.292798794154 9
"493" 35.2998124897591 11.2920487871134 9
"494" 35.300562489278 11.2920487871134 9
"495" 35.3013124887969 11.2912987800727 9
"496" 35.3710624440562 11.2912987800727 9
"497" 35.544312332926 11.2897987659915 9
"498" 35.6875622410392 11.2882987519103 9
"499" 35.3673124464616 11.2837987096666 9
"500" 35.6755622487365 11.2837987096666 9
"501" 35.6770622477743 11.2837987096666 9
"502" 35.3680624459805 11.283048702626 9
"503" 35.6688122530662 11.283048702626 9
"504" 35.6740622496987 11.283048702626 9
"505" 35.6748122492176 11.283048702626 9
"506" 35.6755622487365 11.283048702626 9
"507" 35.6785622468122 11.283048702626 9
"508" 35.6695622525852 11.2822986955853 9
"509" 35.6733122501797 11.2822986955853 9
"510" 35.6763122482554 11.2822986955853 9
"511" 35.6770622477743 11.2822986955853 9
"512" 35.6830622439257 11.2822986955853 9
"513" 35.2698125090024 11.2800486744635 9
"514" 35.3343124676292 11.2800486744635 9
"515" 35.3650624479048 11.2785486603823 9
"516" 35.0995626182082 11.2777986533416 9
"517" 35.209812547489 11.277048646301 9
"518" 35.1543125830892 11.2747986251792 9
"519" 35.4505623930614 11.2740486181386 9
"520" 35.1423125907865 11.2725486040573 9
"521" 35.3373124657049 11.2725486040573 9
"522" 35.0995626182082 11.2717985970167 9
"523" 35.1003126177271 11.2717985970167 9
"524" 35.3433124618562 11.2717985970167 9
"525" 35.0988126186893 11.2710485899761 9
"526" 35.0995626182082 11.2710485899761 9
"527" 35.3425624623373 11.2710485899761 9
"528" 35.0988126186893 11.2702985829355 9
"529" 35.0995626182082 11.2702985829355 9
"530" 35.0973126196515 11.2695485758949 9
"531" 35.0980626191704 11.2695485758949 9
"532" 35.0988126186893 11.2695485758949 9
"533" 35.0995626182082 11.2695485758949 9
"534" 35.0973126196515 11.2687985688542 9
"535" 35.0980626191704 11.2687985688542 9
"536" 35.3223124753266 11.2687985688542 9
"537" 35.0973126196515 11.2680485618136 9
"538" 35.3433124618562 11.267298554773 9
"539" 35.3440624613752 11.267298554773 9
"540" 35.3448124608941 11.267298554773 9
"541" 35.345562460413 11.267298554773 9
"542" 35.273562506597 11.2665485477324 9
"543" 35.272812507078 11.2657985406918 9
"544" 35.273562506597 11.2657985406918 9
"545" 35.3920624305859 11.2657985406918 9
"546" 35.3433124618562 11.2650485336512 9
"547" 35.2023125522998 11.2627985125293 9
"548" 35.2030625518188 11.2627985125293 9
"549" 35.2038125513377 11.2627985125293 9
"550" 35.2030625518188 11.2620485054887 9
"551" 35.2038125513377 11.257548463245 9
"552" 35.3425624623373 11.257548463245 9
"553" 35.3433124618562 11.257548463245 9
"554" 36.2665618696431 11.257548463245 9
"555" 35.3373124657049 11.2507983998794 9
"556" 35.3373124657049 11.2500483928388 9
"557" 35.1063126138785 11.247798371717 9
"558" 35.0425626547705 11.2462983576357 9
"559" 35.3523124560832 11.2462983576357 9
"560" 35.0995626182082 11.2440483365139 9
"561" 35.0988126186893 11.2432983294733 9
"562" 35.0995626182082 11.2432983294733 9
"563" 35.0583126446678 11.2425483224327 9
"564" 35.0455626528462 11.2372982731483 9
"565" 35.2945624931266 11.2372982731483 9
"566" 35.4753123771856 11.2350482520265 9
"567" 36.2065619081297 11.2335482379453 9
"568" 35.0748126340839 11.2312982168234 9
"569" 35.0913126235001 11.2312982168234 9
"570" 35.0748126340839 11.2305482097828 9
"571" 35.0913126235001 11.2305482097828 9
"572" 35.0800626307164 11.2297982027422 9
"573" 35.0913126235001 11.2290481957016 9
"574" 35.0755626336029 11.2282981886609 9
"575" 35.0793126311975 11.2282981886609 9
"576" 35.1400625922297 11.2282981886609 9
"577" 35.0793126311975 11.2275481816203 9
"578" 35.092812622538 11.2275481816203 9
"579" 35.0800626307164 11.2267981745797 9
"580" 35.092062623019 11.2267981745797 9
"581" 35.092812622538 11.2267981745797 9
"582" 35.0935626220569 11.2267981745797 9
"583" 35.0680626384137 11.2260481675391 9
"584" 35.092812622538 11.2260481675391 9
"585" 36.3955617868968 11.2260481675391 9
"586" 35.0770626326407 11.2252981604985 9
"587" 35.092812622538 11.2252981604985 9
"588" 35.0935626220569 11.2252981604985 9
"589" 35.0718126360083 11.2245481534579 9
"590" 35.0778126321596 11.2245481534579 9
"591" 35.0800626307164 11.2245481534579 9
"592" 35.0680626384137 11.2237981464172 9
"593" 35.0793126311975 11.2237981464172 9
"594" 35.0718126360083 11.2230481393766 9
"595" 35.0770626326407 11.222298132336 9
"596" 35.0778126321596 11.222298132336 9
"597" 35.0815626297542 11.222298132336 9
"598" 35.083062628792 11.222298132336 9
"599" 35.0913126235001 11.222298132336 9
"600" 35.1085626124352 11.222298132336 9
"601" 35.083812628311 11.2215481252954 9
"602" 35.0853126273488 11.2200481112142 9
"603" 35.0958126206136 11.2200481112142 9
"604" 35.0500626499597 11.2192981041735 9
"605" 35.0500626499597 11.2177980900923 9
"606" 35.0883126254245 11.2177980900923 9
"607" 35.0883126254245 11.2170480830517 9
"608" 35.0845626278299 11.2132980478486 9
"609" 35.0868126263866 11.2132980478486 9
"610" 35.0875626259055 11.2132980478486 9
"611" 35.0890626249434 11.2132980478486 9
"612" 35.083062628792 11.212548040808 9
"613" 35.0845626278299 11.212548040808 9
"614" 35.0853126273488 11.212548040808 9
"615" 35.0860626268677 11.212548040808 9
"616" 35.0868126263866 11.212548040808 9
"617" 35.0875626259055 11.212548040808 9
"618" 35.0913126235001 11.212548040808 9
"619" 35.1085626124352 11.212548040808 9
"620" 35.0800626307164 11.2117980337674 9
"621" 35.083062628792 11.2117980337674 9
"622" 35.083812628311 11.2117980337674 9
"623" 35.0845626278299 11.2117980337674 9
"624" 35.0853126273488 11.2117980337674 9
"625" 35.0913126235001 11.2117980337674 9
"626" 35.1423125907865 11.2117980337674 9
"627" 35.0800626307164 11.2110480267268 9
"628" 35.0845626278299 11.2110480267268 9
"629" 35.0868126263866 11.2110480267268 9
"630" 35.0875626259055 11.2110480267268 9
"631" 35.0898126244623 11.2110480267268 9
"632" 35.0905626239812 11.2110480267268 9
"633" 35.0785626316785 11.2102980196861 9
"634" 35.083812628311 11.2102980196861 9
"635" 35.0905626239812 11.2102980196861 9
"636" 35.0575626451489 11.2095480126455 9
"637" 35.0905626239812 11.2095480126455 9
"638" 35.1258126013703 11.2095480126455 9
"639" 35.1490625864567 11.2095480126455 9
"640" 35.0943126215758 11.2072979915237 9
"641" 35.1453125888621 11.2057979774424 9
"642" 35.1460625883811 11.2050479704018 9
